_1,_2,_3
29587,49501,1
381,50025,1
49932,37776,1
50160,45112,1
35644,50162,3
50094,32116,1
50127,14684,1
49780,35644,1
49861,29587,1
18423,50312,1
45262,44139,1
27583,27616,1
35644,27616,1
35644,50506,1
4683,8820,1
6550,15412,1
55122,13727,1
29587,50531,1
26448,32958,1
35644,50674,1
64014,50674,1
82752,32958,1
50074,40853,1
44701,13370,1
50765,50727,1
29587,50835,3
17320,50835,1
50727,26522,1
34269,31046,1
23305,51000,3
39007,51084,1
29587,51084,1
8820,50727,2
28175,26019,34
381,50146,3
41968,31086,1
35644,50967,1
35644,50146,5
51495,50727,6
40853,50727,1
28175,44574,2
50021,44039,2
51511,33759,3
83540,29587,1
50727,41740,2
51646,50146,1
28175,51798,3
45264,51798,1
53901,51141,1
28175,51141,1
82950,51141,1
44139,51648,1
51648,46527,1
381,51639,1
43855,33854,1
51714,13023,1
24593,30578,1
33509,29587,1
44039,49914,2
28175,8820,9
21,8820,1
31106,37967,2
40853,44039,1
33202,51904,1
28175,9122,1
35644,51771,3
35644,52390,1
44477,52109,1
44083,52473,1
52472,52109,1
44139,52494,1
35597,36935,1
44039,52611,2
52553,836,1
26019,38751,1
33202,24887,1
52669,29203,1
15902,45064,1
29587,51126,5
35644,50727,6
52995,44456,1
53038,35644,1
33202,45382,1
45064,52089,1
20903,52089,2
836,53184,2
53279,44456,2
79625,44456,2
53320,15828,2
44456,15828,1
28175,53390,2
600,53390,1
14518,8560,1
58382,8560,3
8560,53516,2
44139,47403,3
53326,8560,1
28175,53565,6
23305,53575,1
924,49354,1
35644,9988,1
29412,33759,2
11,52089,1
54944,24883,1
45264,53498,1
53948,53999,1
45264,47832,2
44139,42044,1
53804,29587,1
28175,52068,6
53582,47204,1
54581,44139,1
23305,82,2
47832,38887,1
32240,53582,1
52793,836,2
54277,28328,1
381,54815,1
56269,5380,1
924,54981,1
33202,53283,1
24385,44139,1
47832,56159,1
54395,56159,5
51541,55028,1
51129,50727,2
44139,50641,1
15527,45292,1
51369,28175,2
28175,44785,3
44926,56408,1
56503,54944,1
56537,45264,1
56645,836,1
56677,51143,1
381,10972,1
56593,54395,4
56593,23204,2
57019,34269,3
57083,27983,1
57082,45264,2
58382,45264,1
57109,46230,2
45264,46230,1
29412,56703,1
56844,49060,1
47832,57248,4
50861,57248,1
1330,43870,1
14675,43077,4
50338,37979,1
26525,25905,1
53582,26525,1
38864,34269,1
60589,57605,1
23204,57704,1
57745,45264,2
23204,57729,1
836,57735,2
42882,836,3
24478,31487,1
16220,44083,1
26562,50532,1
35644,57664,1
37793,57664,2
44139,58519,1
46230,53760,1
58628,14006,1
37272,58488,2
34269,46143,1
836,58785,1
28175,47166,1
34269,28175,1
13736,14006,1
58844,45374,2
57596,58617,1
29587,58679,2
51007,45264,1
57727,58685,1
32440,58905,1
32440,41093,3
57099,52300,2
52257,59210,1
45232,45264,1
59192,52257,1
32440,59245,1
59245,59085,2
50534,58747,2
57461,18790,1
49143,45610,2
84790,51007,1
58685,28175,3
39380,59171,1
35644,27135,1
59254,59385,1
61846,33202,1
60002,44394,1
59171,60067,1
52109,46785,3
60094,46785,1
836,41591,2
49700,28175,13
60265,60284,1
59550,8878,1
35644,58789,1
75516,29587,1
59085,60544,4
59085,60557,1
35644,60557,1
57453,60099,1
29217,29586,2
29587,61098,1
29587,61102,1
61362,52719,2
54944,59909,1
94457,51248,1
29587,61530,3
836,61378,4
27983,24895,1
59372,44658,1
44456,23240,2
57416,49700,1
45264,57453,2
57453,61800,1
35644,61883,2
58560,29587,1
62052,1029,1
50870,21749,3
61756,62202,1
52799,62252,1
52588,62097,6
62353,13505,2
35644,62386,2
62393,31154,2
57526,31154,2
61467,37330,1
48968,60954,1
24478,60954,2
62802,53367,1
62824,28175,2
23305,62889,1
62882,34269,2
63102,49700,1
63964,63282,1
89187,63282,1
63366,836,1
63430,63434,1
21257,59652,1
44456,63462,1
23159,50406,1
50406,37792,1
63424,23159,1
59085,63701,1
16613,63701,1
8820,63655,1
49700,62053,2
61599,62053,1
63724,23159,2
40659,41771,1
63955,63390,3
63605,33361,1
64094,63629,1
61988,23305,2
23240,54024,1
21232,62399,1
54118,53818,1
11136,53818,2
63896,39513,1
10815,10588,1
64631,61418,1
64801,61418,1
64603,33202,1
23305,59330,1
64652,64533,2
35644,64500,2
26394,64500,1
63378,59101,1
50833,64904,1
50833,65038,1
924,63631,1
44456,8820,1
71442,65173,1
65228,61418,2
60742,65291,1
65323,54944,2
64655,59916,2
18150,57429,1
27984,23240,1
23159,62018,2
62018,61645,6
65767,33532,1
52291,62528,1
33202,65842,1
53607,389,1
65965,23240,1
65475,64485,1
65834,65323,2
66315,924,1
66421,45264,1
46501,38887,1
23240,66317,1
66738,64469,1
55122,64588,1
49590,54575,1
66931,47883,1
59446,63582,1
86571,201,1
23240,66539,1
67362,45264,1
67472,58135,1
67342,53812,1
67397,67398,1
60292,64115,1
33198,3024,1
41000,67302,1
201,67302,1
55122,18401,1
73632,33499,1
33020,58155,1
10640,67598,3
52089,40137,1
10640,58433,1
52089,43317,1
45264,8820,2
67605,66104,1
16111,68154,4
63718,31086,1
53479,68136,1
35644,68373,2
52061,23240,2
50954,68507,1
68457,68454,1
68547,23240,1
45679,15828,1
68023,67605,4
17613,68276,1
65019,68154,1
68980,67328,3
68023,69075,1
60105,68230,1
67328,52546,1
68869,38339,1
68440,52291,2
27581,57461,1
67328,69488,1
67328,69501,1
55122,1330,6
29587,69543,1
21,60292,1
64596,67993,1
69646,67328,3
69248,45264,2
41771,63237,1
37330,69775,1
55122,69822,8
6550,59627,1
50146,41771,2
64596,67328,1
43077,1330,2
23305,67328,2
41771,70117,1
53812,67328,1
70177,69307,1
43514,69343,2
67328,25529,1
60221,70243,1
29169,64744,1
55122,70234,1
70082,38892,1
61417,924,3
45610,65323,4
70126,8878,1
67361,52291,2
29169,70666,1
836,70698,2
70603,63654,1
33202,69248,1
55122,70679,1
50406,67536,2
70794,201,1
70861,201,1
45107,29781,1
68023,68742,1
28175,71000,1
70718,51209,2
70066,71070,2
29575,71073,1
41771,69484,1
71293,70066,2
71262,70066,2
27983,43681,2
71212,18703,1
70066,33202,1
71423,67412,2
71218,68742,1
5268,71218,1
10588,26213,1
71581,71326,1
7916,71218,1
71349,43636,1
70838,71581,1
16195,66177,1
67328,10814,1
49032,10814,1
70066,50146,1
40515,52291,1
27983,71964,1
73150,45264,1
55122,45264,3
69670,73231,1
67328,71218,2
73440,21825,1
836,30613,3
71425,71219,3
45264,73678,1
55122,71896,1
1330,73754,1
49590,66177,1
29575,74047,1
64760,52275,1
49159,1330,1
71218,74185,1
45374,74001,1
69527,74369,1
70749,73441,4
69296,32669,2
40853,74754,1
18703,70121,1
64109,74319,1
64109,69822,1
74040,73441,1
53648,2459,1
1330,53274,1
58418,56354,5
74421,21471,1
27983,74980,2
60710,61253,1
68023,60690,1
74985,61883,1
45610,1029,5
64870,75218,3
75353,69527,1
52480,33519,1
75289,924,1
75480,71442,1
38911,75335,1
23305,75507,1
75511,53357,1
75507,65131,1
74735,56922,1
65131,75158,1
61883,28685,2
74421,70898,3
62446,73930,1
55122,75831,1
15394,66759,1
65131,71587,2
23159,73890,1
68023,76022,1
71587,44785,1
65108,75428,1
76203,76212,1
71648,74735,5
74271,65131,1
61261,68023,1
76579,55122,1
55122,65269,1
23305,71219,1
23305,76640,1
21825,76176,1
40360,76641,1
74719,55122,2
39830,75738,1
76724,17116,1
76674,76714,2
73441,57323,2
8752,76877,1
45817,56985,1
74421,76874,1
24478,63378,1
16510,58685,1
77015,38083,1
51653,43939,2
57130,77276,1
75055,77314,1
65131,76768,1
51714,67096,2
77313,65131,1
39338,76811,1
55122,73441,1
14518,59004,1
14259,76794,1
23948,14675,1
77643,68230,1
74421,69670,1
24409,70243,2
77698,24409,1
38911,77618,1
40044,77899,1
78082,75738,1
78977,77904,1
71442,73441,3
64377,45610,3
78284,77900,1
78409,74421,1
49650,78482,2
78443,49650,1
13748,59904,2
14588,68421,1
60113,69822,1
924,78613,1
52089,78649,1
33202,78733,1
78784,78609,1
78686,78698,1
68023,60813,1
78165,27983,1
78867,68025,5
78910,67412,1
62446,23305,1
29575,21668,1
71442,79188,1
64377,78416,1
64377,32243,4
74855,42327,1
59028,74003,9
55122,74003,2
836,78662,1
55122,676,1
54754,78290,2
79466,78334,1
79374,50833,2
77519,27432,1
74421,45573,1
16928,64377,1
79489,54509,2
74028,71442,3
201,20618,1
79773,78443,1
40853,74855,2
79421,39011,3
71219,7812,2
80016,50833,1
78627,71219,2
924,73433,1
70616,79882,1
74421,80463,2
55122,65371,1
71442,65371,1
836,74725,3
41692,55122,2
80744,34281,1
80757,1330,1
80832,34153,2
1029,80850,1
79133,69484,1
71219,80085,1
65131,80221,1
64377,80221,1
67423,55122,1
78116,64377,1
52089,79037,1
80506,79227,1
82542,28175,1
52273,71987,1
26917,78582,1
57567,38892,3
78699,82632,1
73476,82714,1
61634,82714,1
79887,21,1
82762,60565,1
82768,73476,1
82842,82815,1
70616,82659,2
71219,55122,1
82922,82708,1
75897,82577,1
64377,82577,2
74018,924,2
45177,67537,2
24883,43473,1
38608,55122,2
23305,50727,3
55122,69498,1
49622,27250,1
65131,83472,1
83533,82632,1
14560,83591,1
62054,82809,1
80034,58890,1
47687,43108,1
836,83830,3
60379,64377,3
83903,75198,1
51286,83791,2
24651,40044,1
56549,74946,2
60503,70066,1
44456,43193,1
70867,33970,1
84576,84572,1
29169,84649,1
68023,78870,1
27983,84756,1
70838,71246,4
67200,66788,6
84822,85143,2
71246,76546,1
55122,76546,2
60221,85181,1
66788,85438,1
85411,84989,1
85398,42686,2
85702,64377,1
84872,64377,2
85897,85899,1
17310,924,1
13023,86011,1
29810,68023,1
8560,50862,2
61445,29157,2
84762,38887,2
38887,65131,1
85398,86371,1
3070,36964,1
85398,71511,1
66788,86490,1
58306,71246,1
71442,16410,1
84187,86559,1
64377,86609,1
96850,86596,1
70546,4808,1
69790,4808,1
86676,35644,1
83473,62641,5
55122,86705,2
86718,38887,1
84607,23305,1
85516,33183,1
14675,65131,3
60503,49795,1
75897,86765,1
54395,80885,2
80885,87067,1
55122,67604,1
87074,71127,1
64876,64377,15
61445,64377,3
71952,27916,1
10814,69626,1
58341,43107,1
87545,55122,1
67917,80885,1
51638,33812,1
35644,64876,1
99926,14675,2
87798,60782,1
303,65710,1
87324,87876,1
21,87886,1
82276,54395,1
54953,88079,1
54953,73792,1
88255,39963,1
35644,88307,1
84891,85679,1
86339,87193,1
59315,69822,1
86339,88424,1
84891,87712,1
96675,47916,2
88502,64377,5
70315,33812,1
59693,88354,2
64377,88258,1
58736,88258,1
75428,44808,1
75152,88819,1
156,303,1
88088,58433,1
55122,87297,1
35644,88810,1
89097,71136,1
83192,89124,1
21,14909,2
27785,64377,2
68023,89507,1
65131,73441,1
8560,78623,1
75157,89710,2
21,82939,1
78808,24570,1
65131,89973,1
89411,74118,1
32239,52243,1
55122,28916,1
90502,173,1
52089,10074,1
51969,45166,1
79934,59892,1
29118,63253,1
55122,68939,1
87770,90697,1
90933,46563,1
90951,46563,1
41591,67427,2
55122,67137,1
91111,55122,1
83192,89795,2
65131,90701,1
84891,91189,1
77393,89265,1
91150,68023,1
75702,64377,2
23305,91561,1
91482,65710,2
86339,91608,1
91315,61168,1
70342,43077,1
55122,71372,2
45612,56302,1
75157,91758,5
64377,91690,1
69093,91812,1
64377,86676,1
91847,91864,1
31086,87605,5
89582,86339,1
90220,20429,1
21,92166,1
92429,23325,2
79844,23325,1
86339,56354,2
55122,29587,1
90153,86339,1
63402,51541,1
61522,1330,1
56354,93804,2
71042,39007,2
44768,63219,1
21198,93896,1
90220,52291,2
65131,94003,1
69093,41922,4
23478,27665,1
94655,94735,1
89907,93744,5
31086,94935,1
49997,94963,3
88539,10147,1
37149,94457,2
45264,63024,1
93781,54395,1
71442,95148,1
84984,33135,1
94454,82093,2
88614,27805,1
80072,75428,1
8560,95498,1
95498,58341,2
87355,89927,1
29781,57103,1
91644,68353,1
95699,57453,2
76017,90226,2
95508,947,1
74394,95997,1
45799,49997,1
27432,95901,1
8501,67755,1
10814,95728,1
62614,71442,2
71442,96362,1
31949,96436,2
38887,90489,2
38887,96100,1
74725,56714,6
38887,94192,1
65131,60848,1
79844,88767,1
79186,26146,1
96890,96978,1
97007,96159,1
27432,97040,2
97099,45264,3
21,69887,1
45799,86339,1
71442,91733,1
67931,83791,1
95008,54395,1
80072,56714,1
97594,56714,4
96624,73930,1
80072,97683,1
78348,97985,1
67050,13648,1
87901,52089,1
73930,86339,2
80380,52353,1
71442,98336,2
98402,65131,1
64377,98613,1
97514,97370,1
98704,21749,1
98639,64377,3
79227,98272,3
53357,99033,1
97489,89795,1
99218,381,1
50727,55122,3
99312,87185,1
38887,25696,1
98970,38887,2
99456,38887,1
14421,94457,1
76617,57237,1
10640,99575,1
68460,78674,2
83794,91826,2
98127,91826,1
64377,85735,2
94457,96505,1
87923,91826,1
100007,64377,4
100044,87185,1
100073,23305,1
96850,100067,2
100034,57118,1
73930,95511,1
76754,43473,1
100269,64500,1
34116,91826,1
99616,45264,1
99838,98614,3
100307,55122,1
58341,55122,1
86339,55122,5
57596,59697,1
76754,100411,1
100453,23305,1
98775,87185,1
70539,29260,2
91826,100262,1
58822,100200,1
29587,100598,1
85131,76754,1
100262,45217,1
100782,8878,2
45217,100807,1
97653,62246,1
23204,62246,2
64377,45768,1
101005,64096,1
86339,71246,1
79227,71246,2
99648,79227,2
89551,64377,1
91724,96624,2
86339,87292,2
100269,27135,1
100269,100183,1
100269,50727,2
50654,98882,1
83770,87869,1
68968,95286,1
101560,50727,6
75157,99063,4
70066,98981,1
102607,32492,1
99033,50727,2
64377,68025,1
64377,102650,1
101203,102650,1
76754,102650,1
98307,96814,1
102778,33551,1
42828,69740,1
102874,28175,1
100875,53726,2
103109,64310,1
101580,67931,1
61445,74118,1
90951,101580,2
71246,75983,1
75428,95155,1
85353,80885,1
85353,58341,2
99838,94798,1
101157,103372,1
102611,15557,1
79934,91640,2
100262,84891,1
64377,100034,1
64377,62846,1
103560,102837,1
57700,98121,2
103569,98121,2
103551,80599,1
100269,103675,1
61362,92050,1
91724,98749,2
23305,103269,1
73930,103269,1
91311,103920,1
103545,96033,3
23204,58341,1
71442,70393,2
76754,70393,1
80072,94457,5
100895,47376,1
3490,73930,1
100269,31726,1
104318,84626,1
104174,104143,1
430,99139,2
104320,58341,4
104168,64377,1
73441,74397,1
104323,54096,1
104814,98414,2
101318,41261,1
64377,104674,1
104956,104871,2
79934,104936,1
64377,105031,1
69478,30578,1
101380,97227,2
33551,90132,1
89795,96924,1
59975,76540,2
43000,101407,1
43000,33551,1
75640,2576,1
45799,79227,1
55122,105508,1
64377,105502,2
104626,80085,2
54096,62018,3
89795,1330,1
105652,11061,3
37626,105674,1
86325,104161,1
105674,58341,1
29781,96815,1
83877,86339,2
43000,86339,1
85353,71219,2
105985,836,1
43000,105907,1
49590,60902,1
105939,105968,1
104723,101580,1
70050,104161,1
64377,106060,1
14675,31496,1
58341,61027,1
55122,106172,1
104538,104161,1
60710,106133,2
106218,64377,1
106128,106224,1
104999,87819,1
105865,303,1
104860,106224,4
43000,14675,2
106414,100318,2
14675,106183,3
101337,28175,2
64377,106582,1
104626,59553,1
55122,106732,3
101337,105502,5
106477,80885,1
90247,98121,1
68023,37363,1
106376,106732,1
33245,26562,1
91700,84229,1
91700,51474,1
57493,107170,1
8752,80885,1
57493,80885,1
84229,106732,4
107297,105458,1
107301,64377,2
107412,105299,2
107412,107393,1
107389,104161,1
96815,64377,6
95905,55122,1
107760,54395,1
105664,40805,2
73930,105664,1
43000,107948,2
107170,64377,1
66227,63843,1
64377,107760,2
86430,43077,1
14675,98625,1
69263,98414,1
102852,108304,1
108361,29169,7
66,36,1
51,64,1
36,179,1
48984,158,1
31,113,1
84,199,1
229,199,1
236,227,1
173,262,1
10522,456,1
2885,514,1
8041,514,2
8432,514,1
15412,514,1
10548,514,1
178,889,1
515,908,1
322,780,2
1023,250,1
1330,250,2
953,418,1
62,960,1
1138,418,2
1085,964,3
113,133,1
1301,574,1
1367,728,1
38976,802,1
921,375,1
21,381,5
1279,381,2
1156,471,1
1131,381,1
381,2744,1
847,2744,1
802,988,1
1279,2781,2
1094,2781,1
21,2781,2
84,2809,1
0,2809,2
906,1151,1
2830,816,1
21,2599,1
2920,1279,3
548,2920,1
403,1279,1
21,867,1
21,3057,1
684,3100,1
21,3133,1
381,819,2
1279,36,2
381,3540,1
21,2471,1
8582,2471,1
1241,4717,1
21,4910,1
4947,847,1
21,989,1
3466,2920,1
1256,1279,1
21,5042,2
847,3083,2
5043,3083,2
3466,5172,1
8466,5172,1
381,3466,4
21,6418,1
1131,6418,1
2742,381,1
1256,303,1
2452,6646,3
1156,5043,1
1193,6606,1
3466,7950,1
7983,7979,1
227,7979,1
21,8076,1
8552,8076,1
471,2928,1
587,2452,1
44251,2452,1
8221,964,1
0,8320,12
1399,4803,1
609,8643,1
21,8610,1
8798,7961,1
13578,8944,1
27489,8944,1
84908,8944,1
2452,1256,1
7848,555,1
3024,1077,2
9249,5091,1
182,9497,1
18124,9445,1
9593,9534,2
182,9324,1
1266,8878,1
75,9766,1
75,9521,1
6550,9852,1
9461,75,3
8013,9483,1
9698,5091,1
14471,5091,1
847,9928,1
43110,8338,1
201,8878,1
14125,9801,1
20397,10009,1
964,8073,2
9966,9576,1
471,9663,1
9728,8275,1
27432,5211,1
816,1127,1
11097,1127,1
1367,9039,1
3151,5055,1
78161,9943,1
381,10346,1
75,5091,1
8338,9420,2
78950,9420,1
21,10517,1
10531,2728,1
9420,10549,1
836,9420,1
7980,1127,1
5268,1127,1
7980,10522,1
10446,7980,1
2544,2452,2
1279,10940,1
5177,10943,1
7720,10979,1
11146,11054,1
11066,11080,1
8479,6514,1
7980,11141,2
12314,9420,1
12403,7980,2
9257,9420,1
10938,12454,1
