_1,_2,_3
76074,76074,5
76137,65131,1
75428,75428,8
18150,64138,3
52291,76236,1
76212,45264,1
0,38911,1
74640,5211,1
76427,76427,1
73315,73315,3
74421,76614,1
55122,76631,2
76631,76631,1
32440,76177,1
65338,65338,1
73393,75738,1
56913,40750,1
76760,45264,1
70066,76819,1
76819,76819,1
69646,74421,2
74421,74421,31
76715,76715,1
18465,18465,5
52379,71442,1
76825,55122,2
62054,51812,1
8284,70614,1
77015,77015,2
63378,63378,19
55122,58685,1
75445,58685,1
47311,57706,1
75782,14675,1
77122,71442,2
43193,75055,2
75055,75055,5
77148,77148,1
77244,77244,1
77254,74421,1
64377,77276,1
73912,77338,4
51714,76768,2
67096,67096,2
77377,77377,1
50967,45264,1
74421,69644,1
29575,76540,1
76811,76811,6
77377,201,1
836,77667,1
77667,77667,1
35644,76779,1
76779,76779,6
67068,77618,1
55122,46547,1
46547,46547,1
77170,63219,2
24409,24409,6
45507,66457,1
44456,77868,2
71442,56354,1
73912,69822,1
71246,64188,1
64188,64188,1
74397,78052,1
78052,78052,1
64377,78038,1
78098,78098,1
77251,77251,2
69646,78107,2
78107,78107,7
78113,32288,1
27983,77295,1
78143,836,1
57015,57015,1
77904,77904,1
78209,78209,1
78170,67412,1
64377,77121,2
77121,77121,1
64377,47064,2
47064,47064,2
71219,78482,2
49650,49650,2
73209,73209,4
13457,58646,1
78613,78613,1
71442,78733,1
24409,76626,1
78698,78698,1
78853,78853,2
55122,30144,1
75528,836,1
46782,29575,1
64377,79022,2
65767,65767,26
77708,62641,1
62641,62641,12
79088,65767,1
201,79022,2
79022,79022,1
21668,21668,1
18247,77949,1
67412,78416,1
29412,60288,2
79382,79382,2
60482,44456,1
78409,67412,6
156,55122,2
78334,78334,2
74735,45573,1
924,54509,1
68023,73251,2
73251,73251,3
836,68023,1
73251,68023,1
44139,79160,1
79160,79160,3
71442,49092,2
49092,49092,2
55122,76137,2
51714,59101,1
67412,79690,1
65767,57724,1
57724,57724,2
79504,71219,1
39011,39011,4
77162,49456,1
69646,2459,1
79248,78443,2
30385,30385,1
41728,77162,1
75738,80245,1
69646,69646,7
76530,76530,7
57724,16212,1
16212,16212,2
64760,80350,1
63031,60937,1
80547,80547,1
76917,41728,1
69822,45374,1
49590,80406,4
80748,80748,1
80746,80746,2
80776,80776,2
80867,50478,1
77981,77981,3
80580,54096,1
44083,69742,1
69742,69742,1
74313,74313,6
64659,74313,1
836,80943,1
80943,80943,1
65767,80599,1
80981,33202,2
68230,82041,1
82041,82041,1
82077,82077,1
75897,59028,1
71246,29217,3
29217,29217,25
43000,43000,11
80406,82167,8
76137,56354,2
14675,62846,1
62846,14675,3
82313,2459,1
70999,2459,1
82321,50363,1
79227,69822,1
6550,303,1
79037,79037,3
64377,82445,1
65767,80506,3
80506,80506,3
65767,82484,1
82484,82484,1
78582,78582,1
82528,64377,1
82581,82529,1
82610,82596,1
9091,9091,1
80416,52291,1
83806,82659,1
82939,82939,5
75897,27432,3
83125,83125,2
43000,52755,1
83229,68023,1
68023,68023,14
80613,79994,1
82701,82701,1
83271,83271,2
78207,55122,1
76883,76883,28
60503,50727,1
4715,1330,1
79728,76883,1
70342,83459,2
83515,83515,1
75198,73476,2
14432,61352,1
83486,82815,2
45166,83836,1
83520,83520,1
64377,83866,1
75198,75198,4
83727,63096,1
83791,83791,31
84158,47318,1
70836,84152,1
84183,84183,1
80071,70066,1
71464,71464,10
79102,3070,1
83988,34269,3
43000,84376,2
84376,84376,3
76883,84376,2
83406,27432,1
84199,75157,1
74313,84572,1
84570,53760,1
76754,68313,1
20618,58341,5
84756,84756,1
64377,67261,1
51632,51632,1
66152,66152,1
71246,71246,14
66788,66788,37
55122,84229,5
84229,84229,33
47826,84924,1
84924,84924,1
78821,79133,1
84988,84988,1
67437,67437,4
62641,79782,2
79782,79782,2
85058,1330,2
84626,84626,21
83791,84626,2
84229,71442,3
29575,85126,3
18945,84891,1
74421,2459,1
85143,85143,2
84934,84626,1
85197,85136,1
84626,85201,3
85201,85201,1
82815,76546,2
84682,85278,1
15095,15095,1
56195,56195,3
77505,71442,1
58008,58008,1
83276,83276,2
85599,84626,1
76546,76473,1
78392,85516,2
85516,85516,6
73114,50866,1
85744,85744,1
63327,63327,3
85398,85398,30
73286,70771,1
83272,77900,1
85882,84891,1
84891,84891,50
52755,52755,1
85398,71907,1
83539,60503,2
86004,86004,1
71246,68023,1
50862,50862,5
40951,77900,1
45177,86073,1
29157,29157,5
85925,85925,1
54721,75157,2
75157,75157,34
65193,85560,3
34,86289,1
85398,49496,1
85398,78107,6
77225,60503,1
86351,36964,1
36964,36964,2
66788,84229,4
84762,84762,2
84229,64377,4
62641,44287,1
86596,86596,1
85104,54395,1
80448,80448,1
23437,45610,2
56936,56936,3
84229,75157,5
74118,74118,8
86831,86831,1
86686,86686,3
66103,924,1
29575,86859,1
86448,86448,1
71113,71113,8
71113,86916,1
49795,49795,1
85147,65131,1
64377,84229,2
65131,60941,1
53760,87043,1
57233,85705,1
64876,61821,1
87067,87067,1
59895,64876,3
3070,64876,1
24593,64876,1
86965,83922,1
83922,83922,4
87043,80885,1
24593,80885,1
66788,87156,1
40734,80885,1
73505,80885,1
50146,924,11
87189,87189,4
87347,80885,1
71442,497,1
84891,71442,1
14433,27916,1
58841,836,5
24883,65131,1
64950,64950,2
84626,69972,1
75157,69972,1
69972,69972,2
8501,87545,1
303,64876,1
65131,63455,1
63455,63455,1
77956,51839,1
65131,33759,1
83473,14675,5
15518,14675,1
60782,60782,1
85521,71442,2
86339,53950,1
87791,87791,1
87735,87735,4
84712,84712,1
65710,65710,11
29217,61607,3
61607,61607,2
64377,61607,1
87863,87863,1
73930,62528,1
87993,64377,4
54953,34153,1
71944,86339,4
87355,88133,1
64876,39963,4
64876,87869,1
50445,50445,1
71952,84891,4
85398,65710,1
87193,87193,7
64760,87712,1
87712,86339,2
88476,88476,1
65131,88491,1
88491,88491,1
9011,84705,1
84705,84705,1
88583,88583,1
83100,33812,5
88354,88354,1
79934,88729,1
88785,88785,1
65323,88819,1
88819,88819,1
88828,88828,1
58736,58736,4
88774,303,2
83275,303,1
303,88810,1
86339,39963,1
64377,58736,1
64377,82702,1
82702,82702,1
74474,86916,1
66508,66508,3
71952,55122,3
83791,65131,1
68023,78821,1
78821,78821,1
28780,89200,1
89200,89200,3
68023,29157,1
89304,1330,1
88255,71572,2
71572,71572,2
88525,88525,3
58822,58822,1
23556,23556,1
64876,49590,7
89471,80599,2
80599,80599,9
55122,89450,1
89450,89450,1
89507,83887,9
89549,65919,1
87193,89596,1
79490,79490,6
42488,42488,5
24570,24570,1
66022,44560,2
89882,303,2
1029,21378,1
21378,21378,1
57453,21378,1
90044,86339,1
63455,89030,1
21988,21988,5
64733,64733,4
50331,84891,1
74560,74560,2
90166,75428,1
85540,40277,1
90217,8878,1
88021,90006,1
303,90087,1
79863,79863,3
88303,88303,2
64377,90369,1
90369,90369,1
303,74727,1
64795,64795,2
91724,64795,4
90451,90451,1
51969,51969,1
90629,90633,1
55122,89795,6
89795,89795,12
45166,80453,1
59892,59892,3
19261,19261,4
46563,57453,1
10814,56354,1
67427,67427,2
35644,90970,1
40914,41312,1
33681,71297,1
91303,91303,1
85505,85505,1
35644,33681,1
33681,33681,1
27432,75849,1
83578,71442,1
39007,80885,2
55122,68974,1
91608,91608,1
61168,61168,2
73930,54236,1
56302,46433,1
91666,56302,1
87028,1330,1
84170,56654,1
69093,69093,4
91845,27665,3
55122,14667,2
14667,14667,3
8597,86339,1
37648,37648,5
68023,89979,1
89979,89979,1
92040,92040,2
90395,69093,2
92112,92112,2
92178,44691,1
71952,75157,2
69822,89639,1
73930,89975,1
91724,91724,13
92387,92387,1
30370,30370,3
92322,51541,1
93607,65131,1
67912,55122,1
65131,77169,1
93727,45264,1
84714,84714,1
39007,93783,1
70066,93708,1
93564,93564,6
88306,88306,2
44456,79892,2
84602,64377,4
89157,89157,1
92341,92341,1
91594,91594,4
84891,71648,2
71648,71648,5
62938,94210,1
303,41922,3
93933,93933,8
94457,94457,33
94526,75157,1
94586,94586,1
54096,92475,2
92475,92475,2
75385,94726,3
93909,75428,1
92475,54096,2
21257,77889,1
94454,94454,3
94963,94963,2
94997,45264,1
95045,95045,1
95045,56354,2
6550,94771,1
45612,45612,1
43000,95397,1
71648,95469,1
71442,94454,4
303,91556,1
95498,95498,2
71442,91724,3
36977,68572,1
90226,90226,3
95750,95750,5
55122,95750,1
44456,95849,1
14675,91860,1
95155,95901,1
51424,51424,2
95000,75404,1
95905,95924,1
29575,96040,1
96058,74394,1
94506,73429,2
73429,73429,2
201,96102,1
96165,96159,2
96159,96159,14
56913,56913,1
96189,96159,2
95946,836,1
96147,84602,1
84602,84602,1
87652,96159,3
38887,95935,2
65131,96086,2
96086,96086,2
80732,44456,3
90489,90489,2
44456,86339,2
92213,38887,2
54944,95935,1
38887,96237,2
34138,78161,1
96586,95286,3
56714,56714,40
38887,87355,2
38887,96624,1
96592,96592,3
9011,79844,1
79844,79844,2
64471,96159,1
96971,7812,1
86339,50757,1
79490,64377,5
96159,90404,1
90404,90404,5
103165,69887,1
37113,21,1
89795,92068,1
97429,97429,1
97456,97456,1
74199,58736,1
77146,201,1
97613,1330,1
58341,94104,1
86686,97289,1
97289,97289,3
73930,77949,1
96624,86339,1
51670,85136,1
95699,38887,1
10640,62642,1
65655,50406,1
32510,32510,1
97514,97514,5
55122,32164,1
10640,98179,2
98179,98179,2
14675,45264,1
62938,67068,1
98182,98182,7
58341,98289,1
52353,52353,1
98408,62951,1
85521,64377,1
67050,78059,2
78059,78059,1
98614,98614,22
97744,97744,1
23305,82808,1
82808,82808,4
32492,32243,2
67068,84602,1
95337,1029,1
98272,98272,3
98935,38892,1
26019,99012,1
99033,99033,1
91826,68237,1
97289,3430,1
67068,64377,1
99244,50727,1
98078,67050,4
67050,67050,20
91466,29587,1
10640,99312,2
99312,99312,1
25696,25696,4
99541,21,2
78674,78674,4
93653,93653,1
59825,99486,1
98535,58341,1
62069,49466,1
91826,91826,52
38887,32144,1
64377,82603,1
3070,50727,1
99805,99821,1
99850,99850,2
47615,91826,1
99926,91826,1
45217,100067,2
100067,100067,4
96815,67502,4
76754,63800,1
100261,91826,2
73930,91826,3
100269,100244,1
100262,87185,1
97718,1330,1
93698,93698,3
76754,93698,2
73930,57237,2
100269,57237,3
70478,100269,5
100269,100269,22
58341,98535,1
92149,92149,2
100269,50534,1
73930,100548,1
86798,86798,2
73930,100460,1
100460,100460,1
100575,100575,1
100608,100608,1
95204,95204,3
95551,86339,1
76754,76754,16
84576,100454,3
99684,57298,1
84891,100782,1
100782,100782,2
100819,55122,1
24883,24883,1
71219,87185,1
70297,14675,1
100502,79227,1
73930,73930,19
91724,84229,1
100261,100261,1
46200,79227,2
68208,68208,5
71952,83770,1
83770,83770,4
16647,83711,1
100936,101081,2
99885,99885,3
84758,80020,1
80020,80020,1
96977,96977,2
98614,100895,1
92050,100895,1
58341,94191,1
100269,54229,4
54229,54229,4
39233,96574,1
100323,47376,2
73930,51969,1
100269,91738,1
91738,91738,3
99687,87046,1
100269,101490,3
101490,101490,4
102637,102637,3
83901,83901,1
76754,58922,1
76754,91724,1
45178,64377,1
102647,64377,1
69740,69740,3
69478,64625,1
102958,102958,2
33208,33208,1
99255,99255,1
24355,58341,3
96980,88806,1
91594,63054,1
85107,85107,1
101580,101580,12
47376,103203,1
71442,89795,4
94798,94798,2
71219,83473,1
67931,1330,1
8552,68467,1
45799,101375,1
54799,64377,1
91640,91640,1
103539,88634,1
102837,102837,1
8552,103545,2
71442,88359,1
64377,88359,2
88359,88359,1
98414,78897,1
92050,103639,1
14560,103640,1
103595,103595,1
101281,101281,1
103668,103668,1
98565,26847,1
102942,103707,1
92050,92050,11
80361,94457,3
91466,69478,2
430,430,2
21,103847,1
103860,103860,1
103857,103857,14
30139,103269,1
103857,95247,1
95247,95247,3
96033,96033,4
103965,58341,1
10640,103982,1
103982,103982,1
103678,33551,2
58341,104068,1
104143,104143,6
84576,94033,1
77518,77518,1
83663,75428,1
103776,45217,2
45217,45217,14
86769,33551,2
10147,40147,2
33551,1330,1
37363,104400,3
64377,100895,1
100895,100895,1
47376,104483,1
40277,104498,1
73930,96922,1
96922,96922,3
88079,33551,1
89545,40277,3
101318,52619,1
104860,104861,1
45799,104675,1
102913,101580,1
77192,77192,2
87552,104991,1
96612,96612,2
2695,2695,1
54096,30578,1
30578,30578,3
97227,97227,8
76754,55122,1
102913,103857,1
86594,98414,1
13087,73379,1
105281,105281,1
98414,28542,2
105380,33551,1
104626,105508,1
71442,105522,2
105522,105522,1
40734,104626,1
87270,87270,3
11061,11061,12
17305,71442,1
105674,105674,1
91222,37626,1
73930,105264,1
54907,21,2
105957,105957,1
105984,100122,1
6550,77958,1
61027,61027,1
71442,61027,1
106133,106133,4
106224,51836,1
106247,106247,1
106224,106224,6
101337,101337,18
104855,106198,1
91355,91355,2
105417,105417,1
54096,105417,2
303,14675,1
106359,106359,1
100318,100318,1
106431,1330,1
102852,102852,11
16403,64377,1
106183,106183,6
75897,102758,2
102758,102758,1
106183,106604,1
59553,59553,1
104626,106702,1
106388,106725,1
96312,106732,1
68260,106831,1
42424,303,1
303,80885,2
106907,64377,1
106960,106732,5
105282,105282,2
43000,103314,1
103314,103314,1
106224,107002,1
61261,106732,1
71442,84229,4
91700,98535,1
102698,33551,1
55122,107323,1
71675,107361,2
100687,64377,1
74397,74397,6
10640,107401,1
107409,107409,1
73930,29430,1
107464,107464,1
303,60226,1
37510,107507,5
104148,105156,1
107565,107231,1
23710,14675,2
64377,107649,1
107435,303,1
64664,55122,1
97558,836,1
107893,107893,3
86339,90937,1
40805,40805,12
64377,56913,1
108048,108048,1
108062,34269,1
107691,107691,7
108106,108106,2
14675,90149,1
108201,108201,1
108185,108185,1
90937,86339,1
69478,108203,1
102852,107053,1
98625,98625,1
58341,108304,1
94915,108391,1
108391,108391,2
14675,108397,1
51,36,1
36,36,3
120,118,2
118,118,2
151,62,1
62,62,1
21,158,2
675,158,2
216,227,2
3466,227,1
10133,227,1
158,227,1
212,92,1
227,158,1
273,250,1
250,250,2
84,451,1
471,273,1
434,418,1
646,638,1
638,638,1
108,514,1
791,514,1
8237,514,1
18481,514,1
62,194,1
434,194,1
434,587,2
791,846,1
227,960,1
84,960,2
322,1107,1
1011,1107,1
322,1011,1
1155,62,1
84,278,1
1273,1273,3
10220,26,2
24931,1301,2
1367,375,1
131,159,2
1279,154,1
941,941,4
895,895,1
8820,895,1
2587,802,1
32177,802,1
684,2648,2
989,471,2
553,1117,1
548,325,2
2702,2702,1
2668,2726,1
1279,2744,1
471,988,1
2781,2781,2
869,381,3
1241,1241,4
1279,1151,1
13336,1151,1
2452,1156,1
2507,2809,2
2809,2809,1
2817,2817,1
2452,802,1
21,2511,1
16168,2920,1
793,793,1
54669,793,1
471,867,1
67149,3100,1
3133,3133,1
471,3133,1
1281,924,2
21,3232,1
3244,819,1
21,819,1
471,3343,1
381,3343,1
3283,1237,1
3503,3503,2
51,3530,2
3530,3530,2
21,3540,1
3159,3609,1
4662,2573,2
4683,4679,1
3159,4679,1
4705,1127,1
4774,4774,2
471,4910,1
4910,4910,1
847,989,1
989,989,10
381,847,2
23931,1279,1
5042,5042,3
1156,5083,1
21,3024,2
5110,5110,1
5172,5172,3
5224,5283,1
2723,5265,1
5266,5247,1
5247,5247,1
5224,5224,3
2750,819,1
471,5342,1
5316,5342,1
6418,6418,1
7746,6418,1
8085,6418,1
2452,6506,1
464,6506,1
97,6491,2
6491,6491,2
6529,4695,1
381,4695,1
471,6611,1
3132,5043,2
108,6391,2
6648,6648,3
471,7702,1
5091,1367,1
3466,6560,1
7950,7950,1
7979,7979,2
227,7972,1
16218,3430,1
8013,3430,1
7977,2452,2
5224,1003,1
8063,8065,1
8076,8076,2
2853,182,1
6683,8065,1
8059,8059,1
4621,90,3
21,2928,1
6683,8200,1
289,8320,4
8319,1301,1
35490,1301,1
8310,8310,1
8375,8391,1
2452,924,1
3510,106,1
7746,8517,2
8517,8517,8
964,8517,4
21,8839,1
3024,8944,1
8938,1256,1
3466,8644,1
2452,8644,1
2576,237,1
462,555,2
3314,2750,1
7980,9174,2
6550,2586,1
3347,9312,1
9521,278,1
9534,9534,2
3466,8878,1
9035,9123,1
2452,9575,1
9511,173,1
9724,8152,1
8878,4676,1
60016,9766,1
9766,9838,1
9460,9838,1
7922,2452,1
75,9852,3
9852,9852,2
9771,9593,1
847,9880,1
2576,9483,1
609,8338,1
10019,5211,1
7966,7966,5
5091,10123,1
9039,9039,1
5055,5055,3
836,9943,2
9123,9943,1
2673,9486,1
9486,9486,1
9420,10346,1
982,5091,2
6527,10314,1
2452,5091,1
471,10413,1
10463,10463,1
10327,10592,1
3044,9420,2
381,10701,1
8820,735,1
5224,1127,1
21,10810,1
7980,5279,3
12473,5279,1
9420,10844,1
9420,2452,1
4766,10171,1
10940,10940,1
10983,11054,1
11136,12240,2
12240,12240,1
11141,11141,2
7980,11074,1
12202,9420,3
843,12386,1
21,12395,1
0,12395,1
335,12395,1
836,10938,2
10938,10938,2
12438,12237,1
10936,12485,1
12485,12485,2
609,12619,1
7980,4933,4
11098,11098,4
924,5179,3
3151,11097,6
2750,12786,1
12663,10936,3
10345,710,1
9420,12798,1
755,12732,1
292,292,2
836,292,1
12881,12884,1
836,12898,2
12898,12898,1
12911,947,1
2452,4933,1
5177,9314,1
13106,9420,2
13131,12613,1
0,10094,1
9420,10094,1
924,13175,1
836,13216,1
924,13323,4
12876,9420,1
9597,9597,1
23905,13623,1
10232,10232,1
13132,11097,3
710,97,1
12603,12909,1
7848,413,1
14112,11097,1
11097,3151,6
3151,12603,1
9420,13481,1
12527,13481,2
11097,14258,2
14231,14231,1
10884,10884,1
381,13285,1
14368,14370,1
26617,14393,1
14586,12473,1
11097,1093,1
14588,14588,8
14716,14716,1
9123,14716,1
14427,10620,2
11097,14757,1
14,14906,2
8820,14994,4
12985,381,3
11097,14829,1
15233,15233,1
15192,381,1
14946,14779,2
11097,11044,3
1151,11044,1
11097,14357,1
14672,11097,1
13518,12909,1
11097,15197,2
14946,14946,5
8820,14946,1
16874,14946,1
14946,14604,1
1279,13736,5
15604,15604,1
14588,15604,1
13406,15739,1
15739,15739,1
8820,15739,1
6385,6385,2
15768,108,4
836,15930,2
15930,15930,1
5144,5144,1
924,16152,1
16249,16249,4
6385,8820,1
8113,14913,1
588,14089,1
16427,16427,3
16199,16199,2
924,5143,1
13413,16538,1
5041,5143,1
13518,14904,1
14044,14913,2
6550,14913,1
16683,381,1
381,2489,1
381,16743,3
6478,16816,1
16816,16816,1
2723,2481,1
16812,381,1
15361,16943,1
13957,13957,1
17081,16024,4
10345,15202,1
11097,14904,3
676,2723,1
15361,10694,1
15361,17159,2
924,17149,1
17359,17359,2
17355,843,1
836,15693,1
836,17355,1
15568,15568,1
12384,17450,1
17450,17450,1
15828,9186,1
9186,9186,1
16829,9123,1
17571,17696,1
16964,16310,1
14904,16712,1
17619,17696,1
11121,6514,1
17815,17815,1
13686,17815,1
11097,17116,1
5043,16538,2
12290,5044,1
18000,18000,4
836,18000,1
381,18012,2
18012,18012,3
17696,18012,1
17933,964,3
11097,16936,1
0,16001,2
676,16001,1
11097,18179,1
18207,8465,2
8465,8465,5
12786,9420,1
18120,18282,2
18232,12341,1
12341,12341,2
6478,18227,1
15412,18227,1
555,18227,1
60954,18227,1
18295,18321,1
18409,18409,1
18282,18282,1
18150,18150,5
29026,18637,1
68824,18637,1
15412,836,2
26687,13891,1
12202,14904,1
18818,6478,1
17310,17329,1
16220,12535,1
38596,13518,1
924,13291,1
9420,13291,1
6478,19161,1
10345,19161,1
16853,723,1
20302,10345,1
9420,15690,1
75,18726,1
20420,20420,1
12302,836,1
836,7966,1
471,20509,3
20509,20509,10
20590,924,2
0,20590,1
676,13450,1
20702,20702,1
75432,15527,1
8752,8752,12
13100,10517,1
12608,12515,1
15527,20907,2
2968,17636,1
381,15315,1
15315,15315,2
8752,15315,1
19065,21044,1
21162,11097,1
8501,21233,2
6486,6486,1
381,21294,1
676,12345,1
45763,21024,1
21024,21449,1
15527,21449,1
21449,21449,1
17772,21497,1
381,21503,1
21503,21503,3
17122,13662,1
21576,21576,1
20497,20497,1
14955,14955,3
20974,21790,1
21024,17772,2
17772,17772,2
13450,924,1
381,21829,1
21829,21829,1
17509,21862,1
16853,21862,4
13450,15361,1
17290,21920,1
16853,21920,1
16853,22012,2
8820,9848,1
9848,9848,1
133,21955,1
18973,18973,1
23213,23213,1
381,471,1
22080,21024,1
836,21024,1
25867,17250,1
17177,17250,2
1426,20372,2
23278,23317,1
381,23440,4
23440,23440,6
10372,15569,1
924,15569,2
471,13100,2
21990,21990,4
381,16812,1
16812,16812,1
23600,14904,2
23640,23640,1
13714,13714,1
23420,23420,2
23713,23713,1
15961,23761,1
16853,22059,1
21719,21719,2
133,133,3
14372,133,1
8501,23912,2
45799,23921,1
23567,9123,1
24003,24003,2
23915,23915,2
23995,23567,1
24019,8149,1
17800,17800,1
14360,14360,19
23581,23581,1
676,5143,1
8560,24346,1
8501,24346,2
24386,24386,1
3036,20635,1
5091,816,1
15533,23790,1
34304,14360,1
12789,12876,1
13012,15412,1
381,17957,2
17957,17957,1
25742,17957,1
15412,8710,1
8710,8710,1
13005,13005,1
18619,23416,1
21,24946,1
23305,21988,3
9121,9121,3
471,18819,1
16024,18819,1
24830,24895,3
25161,25161,1
25188,25188,1
25210,843,1
25223,25223,1
381,25223,1
381,25321,1
75,13625,1
18416,18416,1
69109,18416,1
381,25418,1
24696,25311,3
836,24895,1
12384,25623,1
14715,23845,1
9123,24885,2
15412,24885,1
25817,12558,1
12558,12558,1
25935,25104,4
836,25104,5
25983,25983,3
17962,17962,1
25876,471,2
25218,25218,6
26125,25800,1
12384,26126,1
26127,26127,7
12384,12384,9
11097,21686,1
23211,15501,1
56432,15501,1
26146,26257,1
23787,26257,1
8501,816,3
26597,23216,1
21,26606,1
25611,25611,2
13100,25611,1
26657,26635,1
27154,17054,1
27213,14904,2
26856,26856,2
26976,26976,4
27509,13023,1
27426,27426,4
26477,26477,3
23305,13165,1
381,27668,1
27460,13002,1
26562,20978,1
27003,26050,1
26050,26050,1
14310,27616,1
27740,27632,3
6478,9867,1
25157,12202,4
20492,23437,1
8833,23437,1
38719,23437,1
27906,27906,1
84908,1256,1
28228,28293,1
3255,3255,2
2576,14675,1
9123,14372,1
28384,14372,1
10620,201,1
23305,28544,2
14703,9123,1
9123,15664,3
27928,2647,1
15613,26243,1
28599,28599,1
12985,12985,2
60598,12985,1
381,23614,2
28883,28883,1
28628,27347,3
15527,28980,1
29026,29026,3
28581,20492,1
836,29240,2
15711,15711,1
29268,11097,1
95807,11097,1
676,10094,1
836,29350,2
9123,29350,2
27551,29408,1
26856,836,1
29498,29498,4
836,29479,1
29479,29479,1
31453,21319,1
29914,29914,3
29905,29905,4
30051,29723,1
32440,29989,1
30107,695,1
9629,25504,1
86471,25504,1
9867,9867,1
23773,23773,2
17240,17240,1
5307,21560,1
28129,28129,3
30314,30107,1
6411,30344,1
381,29428,5
30261,30107,1
18843,30370,1
23305,30376,1
30376,30376,1
18843,18843,4
29788,29788,9
30170,30520,3
30520,30520,1
29793,29793,1
381,30437,1
11097,30668,1
27469,28129,2
8560,30817,1
30697,30408,1
26085,30408,1
31016,30624,2
30624,30624,4
676,31052,1
30107,31083,1
29732,29732,1
5055,31127,4
31127,31127,3
93828,2969,1
31391,31391,1
31385,31385,2
31245,31245,7
29811,31245,1
26856,29788,1
381,31556,1
19161,31580,1
31580,31580,1
381,31688,1
8005,31831,1
31831,31831,2
381,31831,1
7848,28222,1
61529,28222,1
19161,31918,2
29217,31918,2
31918,31918,1
31918,29217,1
25429,31975,2
18818,18818,4
31446,381,1
86325,381,1
31599,31599,14
21024,23377,1
23377,23377,2
10024,10024,2
31513,32161,1
32240,32196,2
20524,20524,1
31610,31610,3
29801,30212,1
381,30959,1
9123,32459,1
32398,8560,1
381,30056,1
32580,21608,1
32543,8878,1
16872,16872,1
381,30435,1
31434,32764,1
381,32791,1
32791,32791,1
32905,32905,1
24409,13235,1
35718,8370,1
32686,32963,1
381,24119,3
26163,26163,10
33306,33306,3
14675,32989,2
33202,26444,2
33485,9814,1
358,358,1
31457,25454,2
25454,25454,1
33772,26019,2
23305,33198,2
381,33701,1
16024,33701,2
33701,33701,9
37258,33701,1
381,33986,1
33986,33986,2
12206,30212,1
21608,34127,1
34127,34127,1
34037,836,4
24000,836,1
23731,6648,4
21148,836,1
64801,836,1
34333,33701,1
35644,33701,1
14588,35587,1
32343,31822,1
33171,1330,3
31948,14904,2
14904,31135,1
381,33137,2
33701,33137,1
37109,37109,10
836,27226,1
27226,27226,3
24593,31092,1
37258,37196,1
37196,37196,1
35541,35541,8
11097,30212,1
37358,34090,1
57509,29587,1
25504,37300,1
37300,37300,4
35420,29575,1
381,37546,1
37629,37629,1
14904,29345,1
8432,8432,4
836,8432,2
37109,37648,1
15533,27983,1
381,26797,1
37720,26797,1
31513,30964,1
33020,33020,7
28011,33020,1
8820,38098,1
38098,38098,2
8878,38112,1
37827,37827,1
8819,8819,1
1330,25766,1
38355,13518,1
44811,18418,1
12448,31086,2
34028,37301,2
37301,37301,2
2968,28658,1
28658,28658,1
38703,23305,1
8005,23305,1
20372,38818,1
20372,38815,1
381,33194,1
836,39236,1
39236,39236,1
31681,31681,2
39287,39287,1
27122,27122,1
381,39461,2
39461,39461,1
381,9003,1
25183,30212,1
17959,39814,1
39814,39814,5
39854,9123,2
39920,21560,1
39198,39198,2
15946,30712,1
381,40008,1
39974,12942,1
12942,12942,2
16911,16911,5
36977,30212,1
17959,40224,1
40224,40224,1
40251,13915,1
74615,13915,1
40180,8820,1
23305,32947,1
381,32947,1
14675,37502,2
30786,14588,2
8005,8820,2
33812,40940,1
2968,39014,1
40965,40965,1
39234,30754,2
30754,30754,1
55108,30754,1
26562,41132,1
41196,13748,1
11061,26562,1
41410,41410,1
41467,41467,1
41487,41487,1
29109,14904,1
23459,14904,2
32599,32599,2
28599,41525,1
41675,41675,1
39569,1424,1
49700,41525,1
41741,41741,1
41750,41491,1
14588,26009,2
26009,26009,2
4868,26009,1
41922,24162,2
41957,41957,1
24162,39820,1
45545,27237,1
42046,13335,1
40853,14588,3
381,42218,1
1029,42218,1
42200,41886,1
13748,29824,1
14675,33183,1
26019,40853,9
16401,40853,1
31676,42688,1
42737,42737,4
836,42737,3
33922,40736,1
30335,30335,2
42908,42908,2
40454,37184,1
30507,30507,2
43077,26243,1
13748,37502,1
12345,24593,1
43228,43228,1
43215,32762,1
16338,16338,1
43569,43569,1
28175,35718,2
43824,836,1
43793,31434,1
37808,43720,1
43720,43720,1
31718,31718,1
0,44120,2
44057,44120,1
43309,4683,1
26784,26784,2
381,26784,1
43801,43801,1
1029,42923,1
44160,44160,2
843,44160,1
44244,44244,1
44274,18434,1
44350,44350,1
29905,8820,1
18375,44519,1
29912,24162,1
44691,37822,2
37822,37822,15
42238,42238,4
44726,44726,1
26562,44135,1
44808,8878,1
44456,41504,2
45197,8878,1
28175,45385,1
45581,45581,2
24409,45591,1
45643,45643,2
45515,28175,4
14070,41886,3
21254,8878,1
32745,32745,1
45804,14904,2
45507,45961,1
14913,45957,1
28175,45957,1
16853,45821,2
41460,41460,5
44456,46192,2
10517,46190,1
45507,46307,1
16853,14519,1
1029,46402,1
46402,46402,2
28175,45271,1
9191,45271,1
35544,28175,6
46487,36977,1
44865,30472,1
23731,44139,1
46703,46703,1
46317,46505,1
41297,41297,3
28175,45507,6
38377,46736,1
44456,45821,1
381,46935,2
45166,40791,1
47074,35644,1
30613,31434,1
31434,41886,1
