_1,_2,_3
70297,45264,2
58155,76777,1
55122,76942,1
70614,70614,3
69470,71512,1
71512,71512,1
73912,74727,2
74727,74727,2
55122,77111,1
77132,73441,1
64377,77244,1
0,28175,8
45264,77295,1
77254,65131,1
77101,836,1
77314,77314,2
77338,77338,3
76768,76768,4
77278,64377,1
77314,51714,1
64377,77336,1
90156,77336,1
23305,77377,1
23305,77484,1
32243,73441,1
70105,59004,3
60105,67366,5
67366,67366,6
71219,77664,4
77664,77664,2
74421,76560,1
74421,77618,1
63219,63219,2
77360,46360,1
77868,77868,1
77928,77928,2
29781,56354,2
68023,77251,2
32288,74301,1
76546,78170,1
78170,78170,1
78016,65131,1
27928,77904,1
27928,78209,1
63906,77698,1
78274,78274,1
6550,78349,1
78349,78349,1
78363,78363,1
30668,50833,1
51129,34269,2
98562,34269,1
78482,78482,2
78102,71442,1
78564,78564,2
73114,73209,2
64377,47522,2
69770,64377,2
78609,78609,3
71442,78698,1
78674,78853,3
29284,60813,1
78873,78873,2
69646,836,1
79038,65767,2
68025,68025,9
38911,75260,1
55122,40853,1
78513,27432,2
79188,79188,1
21995,79049,3
79049,79049,4
32243,32243,8
79231,79231,1
79235,79235,1
78416,78416,2
78443,78443,15
63181,63181,3
55122,78290,1
2459,49268,1
55122,79382,2
77715,68025,1
74003,74003,9
78662,78662,1
32243,79435,1
27432,79448,1
0,32243,1
45573,45573,2
79396,79462,1
71442,56380,1
54509,54509,7
75552,78523,1
78523,78523,1
79176,76779,1
55122,76779,3
69296,8752,1
32697,79160,2
74855,74855,4
79883,50899,1
79293,79293,1
77162,78443,1
76779,55122,5
49456,49456,8
68025,50833,2
79690,45264,1
80105,45577,1
75028,80185,1
80185,80185,1
71219,54509,1
80072,41728,1
80244,80244,1
80245,80245,5
52291,80245,3
59553,47036,1
75145,64377,1
16597,64377,1
63031,33335,1
80463,80463,1
65371,65371,1
80221,1330,2
74725,74725,5
80406,80406,5
80647,65767,1
40329,69822,2
75152,75152,38
65767,80748,1
80803,80746,1
80850,80850,1
80774,77981,1
71140,77981,1
80906,80906,2
80911,80911,1
64377,23240,2
80221,80221,3
79679,43000,2
82167,82167,5
58488,55122,2
77343,43000,2
68260,68260,7
64377,68136,1
60379,61445,2
61445,61445,11
82396,43590,2
43590,43590,1
303,71197,1
55122,82397,2
73476,82510,1
82596,82596,2
82632,82632,3
79160,74313,1
82375,43000,1
54292,64377,1
80406,63282,1
82659,82659,1
82778,55122,2
82708,82708,1
64377,82913,1
59279,82939,2
55122,82939,4
80746,80803,2
61413,64596,1
82962,82962,1
46200,44456,3
46200,75152,2
82358,11142,1
64377,83125,2
3321,3321,4
836,67537,9
76883,83271,2
58933,58933,2
43108,58933,1
83271,76883,2
60503,83332,1
83332,83332,1
82815,82815,7
54115,82167,2
44808,44808,4
83459,45264,3
83459,83459,3
82167,61352,1
61352,61352,1
83611,79227,1
82809,82809,2
43108,43108,3
80398,75152,2
73792,41193,2
41193,41193,9
83830,83830,2
45610,69822,2
65655,65655,9
65193,83956,1
84000,76883,1
84122,32884,1
84151,84151,2
64377,84183,2
64270,64270,3
76883,71464,1
3070,3070,9
84229,75055,1
84229,70066,1
84574,84572,1
84571,53994,1
53760,53760,9
76540,80416,1
13561,80416,1
84645,1330,6
58341,58341,57
78870,78870,1
75055,51632,1
71442,66152,1
82167,82974,1
82974,82974,2
1330,82974,1
79934,82970,2
82970,82970,2
84978,64377,1
79262,67437,2
85126,85126,3
71442,76955,1
33603,85201,1
76546,76546,9
85181,85181,1
85278,85278,1
85271,73074,1
8552,73074,1
73505,73505,1
85421,71218,1
85438,85438,1
924,85442,2
85442,85442,2
57237,71442,1
85507,85507,3
42686,42686,1
84626,85744,1
10814,85744,1
55122,867,1
84626,63327,2
71246,85398,5
84626,85398,2
60503,85750,3
85750,85750,2
85421,71140,1
70771,70771,1
65153,65153,5
64377,52755,2
60503,60503,26
85398,68593,1
86011,86011,1
6550,38887,1
65131,85925,1
39973,8820,1
85560,85560,2
75596,51071,1
51071,51071,1
77847,45264,1
86289,86289,1
10640,39501,1
84891,36964,2
71511,71511,1
38887,64500,1
86490,86490,2
73930,84229,1
84891,84762,1
86560,86560,4
84762,84891,6
86585,38887,1
86609,86609,1
23204,86596,1
83275,83275,1
84626,80448,1
27558,4808,1
85398,84229,9
85398,86694,1
86705,86705,2
54395,56936,3
86676,86676,3
77393,73476,1
86769,75152,1
84891,86831,1
86893,71113,6
41058,41058,3
68023,86916,1
86962,11080,1
65131,78035,1
63096,63096,5
87043,87043,1
85705,85705,1
52559,52559,2
63096,87058,1
64876,80885,54
80885,80885,83
84566,80885,1
55122,40693,1
70297,71127,1
39830,74118,1
64876,64876,32
45817,64876,1
83486,69822,6
87148,33680,1
87165,87109,1
49731,49731,4
64377,76955,1
86182,80885,1
64377,71907,1
85391,84626,1
64377,87189,2
58456,58456,1
60503,64083,1
64083,64083,1
60503,87447,1
64377,64950,2
69626,69626,1
87507,87507,2
79490,54395,2
87545,87545,3
87575,65710,1
55122,33812,1
6550,53100,1
67361,54395,2
55122,50862,3
84891,50862,1
87864,14675,1
53950,53950,12
87865,65710,1
87930,87930,1
86339,64876,2
87943,87943,1
71442,87863,1
49997,49997,4
55122,62528,1
86339,86339,75
62752,84626,2
88059,88059,1
3070,39963,1
39963,39963,9
39963,87869,1
88249,88249,1
73393,85679,1
85679,85679,4
67412,87090,1
68025,21,2
87712,87712,3
86350,64309,1
45166,88480,1
88480,88480,1
61445,7736,1
47916,47916,2
88524,33812,1
303,67135,1
86686,62225,1
54754,82789,1
88258,88258,1
88336,56433,1
88729,88729,1
57610,57610,1
86339,57610,2
83275,88475,1
84891,88785,1
78674,58736,1
88907,88907,1
87368,87368,1
55122,66508,1
26562,71442,1
62835,62835,1
71136,71136,1
64377,85398,1
83192,89244,1
89244,89244,1
45774,43898,1
54819,45774,1
87652,88525,2
43221,89408,1
89394,58822,1
35644,23556,2
41692,86339,1
83887,83887,11
8560,73441,1
55122,75687,2
65131,19096,1
89710,89710,2
55122,77028,1
21,89799,1
89799,89799,1
89906,89906,1
66230,42488,1
74946,74946,1
89973,89973,1
83192,44560,1
44560,44560,5
89973,89019,2
89019,89019,3
63800,21378,1
90044,89929,4
89929,89929,3
64377,75295,1
88255,21988,2
90009,90102,1
35644,90151,1
66022,66022,1
1029,74560,2
84891,90224,1
80072,69822,5
66901,66901,1
90262,57091,1
303,90006,1
90006,90006,18
90327,78186,1
65193,65193,1
90087,90087,1
90224,71140,1
20587,8878,2
74118,90281,1
10814,90281,1
64377,88303,2
68023,90433,1
90006,59004,3
77914,64377,2
57453,64795,2
50363,51969,1
45166,45166,12
59825,45166,1
63378,83669,1
90226,56354,1
68939,68939,2
68023,19261,1
19261,65131,3
65556,1330,1
15518,15518,2
54395,89245,1
88741,89245,1
41409,88741,1
91037,80885,1
303,67137,1
91111,91111,1
73441,27916,1
90701,90701,1
90701,1330,2
76318,89265,1
41312,41312,1
33681,84891,1
23305,91303,1
65131,68089,1
63565,80885,3
70653,83887,2
73930,68974,2
73930,91608,1
47237,43077,1
74854,74854,1
71372,71372,1
59854,59854,2
42069,8432,1
91758,91758,8
91690,91690,1
91244,91244,2
87028,56302,1
56302,56302,1
91791,56654,1
91812,91812,1
91864,91858,1
87605,87605,3
91724,6385,1
64377,92040,1
55122,92040,1
92095,809,1
92110,92112,1
44456,33279,1
21,33279,1
91735,34269,1
91673,18626,1
55122,89975,1
77350,14675,2
23325,23325,1
49517,65131,2
93553,56354,4
69093,92387,1
69093,65451,1
92387,69093,1
83598,83598,1
93783,93783,2
303,80221,1
13131,64500,1
39007,58439,1
39007,93781,3
93781,93781,4
93685,93564,4
55122,47485,1
12345,79892,2
79892,79892,1
93878,93744,1
93744,93744,17
56354,71867,1
94003,94003,1
44456,94240,1
86225,73441,1
93621,65131,3
83192,41922,1
86339,41922,1
41922,41922,6
65655,94719,1
94726,94726,2
87145,87145,4
94457,94781,1
92003,94454,3
94457,30472,1
84984,45264,1
54395,83378,1
84891,45612,1
82093,82093,1
303,95267,1
77386,94454,4
73930,91724,3
84964,95750,1
41726,41726,1
91860,91860,1
96578,947,1
73930,65131,4
53357,17036,1
17036,17036,1
45799,95993,1
45935,303,1
58341,94609,1
53357,95901,1
54395,56913,2
96306,96306,1
96159,96403,1
23305,96372,1
96436,96436,1
67349,96159,1
90726,74592,1
95935,95935,2
86339,73129,1
73129,73129,1
96237,96237,3
38887,78161,1
78161,78161,2
95286,95286,4
38887,61261,1
61261,61261,2
71442,96627,1
96363,38887,1
87355,87355,10
96624,96624,6
96653,96592,5
96717,91465,1
96243,62641,1
65593,44560,1
88767,88767,2
96850,96968,1
96968,96968,2
97040,97040,1
50757,50757,1
8240,58341,2
58341,97118,1
97118,97118,1
96624,93744,1
97167,97167,1
38887,97167,1
96159,97259,1
97259,56714,1
58341,73322,1
91733,91733,1
64876,38887,6
94104,94104,1
10640,93594,1
41922,38887,1
94603,36949,1
97594,97594,1
2454,64377,1
97837,87712,1
97854,14675,3
80072,45264,9
84697,1330,1
97985,97985,1
96503,96503,5
55122,97514,1
98138,56152,1
92213,36949,3
36949,36949,1
76386,98155,1
98155,98155,1
13648,13648,3
21,52089,1
62641,67068,1
74591,98182,2
96574,96574,19
64377,98380,1
98336,98336,1
98414,98414,26
62642,50534,5
50534,51007,1
98308,98460,1
97100,97100,1
98611,38887,1
98611,87178,1
98499,98614,2
82146,65131,4
96574,76058,1
64377,97744,1
10311,42498,1
88005,86686,3
91971,98614,1
40805,82808,1
68023,82808,1
97623,58341,1
64876,79227,1
89252,89252,2
99154,44477,1
84984,61447,1
87185,87185,31
64377,99280,1
99392,64377,2
77310,58341,1
68460,99486,1
64377,59436,1
71442,59436,1
98194,38887,2
99486,99486,1
49466,49466,1
32144,32144,1
67931,67931,8
58341,67931,1
85735,85735,1
14675,50727,2
99836,99836,1
90951,66957,1
73930,99850,1
41692,41692,2
99077,52816,2
52816,52816,7
79227,5268,1
100106,91826,1
67502,67502,7
100122,67502,3
58341,95511,1
100307,58341,1
98565,100345,1
98614,100357,1
76754,100357,1
91826,93698,1
26,91465,1
98535,98535,3
96815,97360,1
68260,98427,2
98427,98427,2
29260,29260,1
73930,86798,1
100200,100200,1
98614,95204,1
84891,95204,1
77574,77574,1
79227,86339,1
37184,76754,1
100454,100454,4
100523,91826,1
91826,100782,1
100798,91465,1
100807,100807,1
100587,100587,1
100842,100842,1
100866,55122,3
54096,24883,2
100882,100882,1
67502,100882,1
100883,87185,2
79227,79227,42
61445,100351,2
100351,100351,2
27768,44456,2
76754,100261,2
33551,100919,3
100919,100919,3
44262,76754,2
62246,62246,1
23204,68208,2
42204,42204,1
64377,99885,2
55122,100866,2
55122,101137,1
71246,96977,1
101301,101301,1
37706,64377,1
96815,96815,9
100183,100183,1
100269,96728,1
37932,41000,1
101407,101407,1
98121,75152,1
100269,64377,1
47376,47376,22
91724,16570,1
88663,91738,1
76754,73930,3
64377,54229,2
100262,100262,3
64377,101490,1
99131,75428,1
31350,28175,2
99063,99063,8
98981,98981,1
32492,32492,7
50727,82771,1
14560,82771,1
97653,102637,4
98121,100967,2
100967,100967,5
44139,102668,1
100034,102816,1
69478,102914,3
102914,102914,1
73930,96094,1
102961,102961,1
98614,102958,2
54096,102863,1
106531,88806,1
64310,64310,1
8552,59538,1
103203,103203,1
95155,95155,1
83473,83473,6
101580,100588,1
98121,98121,15
103545,103545,1
78897,78897,3
36977,78897,1
103675,103675,1
103717,80599,3
99838,99838,6
103708,64377,1
64377,103668,2
69478,69478,24
92050,90226,1
49143,103860,2
99131,103857,2
103776,103857,3
98749,98749,2
90951,103920,2
103930,69478,1
70393,70393,17
104068,104068,1
76754,104209,1
76808,94080,1
31726,31726,2
95232,104143,1
73930,7812,1
104313,104313,2
99139,99139,2
40147,40147,1
104400,104400,1
104549,11061,1
102768,102768,9
58341,104628,1
104392,104628,1
104628,104628,2
104429,104392,1
104392,104392,4
98414,99494,1
104429,104626,5
104626,104626,18
57328,101580,1
98414,91269,1
103488,104763,1
104429,14675,1
89545,94033,1
104797,89545,1
104674,104674,3
89545,89545,13
104850,89545,2
45217,77192,2
101580,104920,1
98414,45907,1
45907,45907,3
104946,13413,1
101318,98121,2
98414,98127,1
58341,104871,1
104871,104871,3
104991,104991,1
104104,104104,9
89795,2695,1
92050,30578,2
105133,69743,1
55122,43000,2
105335,84891,1
105289,83791,4
8878,39764,1
39764,39764,1
39764,8878,1
73930,89795,1
105508,105508,3
76754,87270,3
105657,11061,2
103538,51280,3
51280,51280,2
37626,37626,6
99252,105885,1
98414,105747,1
70393,37626,1
64377,105957,1
58341,96815,1
104161,104161,18
73930,61027,1
105803,105740,1
105740,105740,1
71442,106207,1
106238,104161,2
96922,64377,8
106224,93816,1
303,104723,1
104723,104723,1
14675,104860,1
104860,104860,1
87819,87819,2
106224,105417,1
104161,86339,1
106492,102852,3
90149,90149,1
71219,104161,1
64377,54968,1
106582,106582,1
9011,76202,1
96312,104161,2
96312,80885,3
303,105502,1
105502,105502,9
96312,96312,7
96209,106732,1
106732,106732,35
42424,80885,1
103857,87876,1
75428,105282,2
107170,107170,3
64876,74855,1
103857,105472,1
86339,80885,2
55122,106301,1
103857,77157,1
88663,74397,2
105299,105299,6
107393,107393,1
64377,107409,1
103857,107464,2
107507,107507,6
105156,105156,2
107578,73506,1
73506,73506,5
104624,58341,1
29169,107633,1
107707,107707,2
107836,107836,4
63856,55122,1
90937,90937,4
105664,105664,1
107948,107948,1
65131,108048,1
108016,107691,1
107760,107760,2
64377,108085,1
64377,108106,4
8560,9053,4
9053,9053,5
64377,104959,1
64377,108142,1
103144,107691,5
29781,107053,1
37184,69263,1
108304,108304,2
42378,108391,1
108406,14675,1
24,179,1
26,179,1
158,158,10
762,158,5
113,113,3
227,227,4
9146,227,1
598,227,1
227,122,1
10638,456,1
0,456,1
108,108,6
514,514,3
598,514,1
87923,514,1
381,754,1
84,780,2
780,780,3
872,735,1
886,889,1
115,88,1
553,960,1
3466,960,1
1061,985,1
960,960,1
1256,964,2
237,1163,1
1163,1163,1
941,1155,1
1223,1223,1
322,1273,2
92,1273,1
1315,375,1
375,375,4
1367,1367,8
1301,1279,1
1367,645,1
1315,1301,1
1301,1301,9
1387,984,3
154,154,1
322,895,2
2604,941,1
471,941,1
1256,2648,1
921,381,1
1192,325,1
2575,2702,1
2781,1241,2
30633,1151,1
39765,1151,1
2452,816,1
2854,2854,1
16853,2854,1
1279,979,1
979,979,8
21,979,7
1237,1237,1
1156,1237,1
56521,793,1
1241,471,1
1281,1281,4
3232,3232,1
609,36,1
2853,3343,1
1279,3436,3
1241,3530,1
3540,3540,3
1279,2576,4
381,4774,1
587,4774,1
836,2471,1
4717,4717,1
21,4821,1
4947,4947,1
21,4933,1
3503,847,3
1279,5044,1
21,5044,1
3083,3083,4
5075,5075,1
5023,5083,1
5083,5083,1
21,5091,1
3466,3281,1
21,5214,1
227,5279,1
5279,5279,3
3466,5290,1
21,5301,1
6391,5301,1
5313,4815,1
381,5172,3
5314,5143,1
69843,5342,1
5199,819,3
227,6390,1
6390,6390,1
5143,5143,10
836,4695,1
7842,6611,1
6391,303,1
2452,6606,1
1367,6606,1
6636,7763,1
5095,21,1
6560,6560,1
7980,7969,2
8065,8065,2
7867,182,1
1399,182,1
8127,8127,1
4621,8059,1
8214,2452,2
4621,8320,1
31283,1301,1
8368,1367,1
8410,26,1
783,924,1
515,924,2
106,106,1
21,8641,1
8653,381,1
7980,7739,1
97,587,1
7720,587,1
2452,8839,1
8839,8839,1
118,5019,1
3314,2452,2
8944,8944,1
515,8944,1
8644,8644,1
21,8644,1
9174,9174,2
471,8152,1
9394,8394,1
173,9497,1
9146,9445,1
9445,9445,1
278,278,1
9324,9324,1
4803,108,1
9085,26,1
21,9665,1
8354,8354,1
4676,4676,2
9634,4676,1
9593,9593,1
6550,9787,1
9901,9901,1
9766,5091,1
9928,9928,1
847,8338,1
8878,9982,1
9982,9982,1
609,964,2
9801,9801,1
924,10009,2
9966,8073,1
9663,9663,2
471,7966,1
7980,10123,3
84348,9943,1
7980,10346,1
10346,10346,1
3433,8395,1
5279,3151,1
7980,10416,2
10416,10416,1
2817,10587,1
39841,735,1
32315,1127,1
77317,5279,1
9420,2576,1
13285,10171,1
1279,10608,1
10587,843,1
0,10943,1
10943,10943,1
9420,10994,1
10994,10994,1
947,11054,4
11054,11054,6
11080,11080,2
11054,6514,1
9793,947,1
947,947,2
10512,10620,1
8037,12189,1
10050,12384,1
9420,12454,1
12454,12454,4
1151,1151,5
4933,4933,7
5103,5103,2
690,5179,3
5179,5179,4
12905,10620,1
9793,12909,4
12909,12909,8
39565,12909,1
11097,12949,3
12949,12949,1
3151,9699,1
12909,9793,1
90709,4637,1
10094,10094,1
12363,11082,1
13323,13323,3
3044,3044,6
13516,13516,1
13508,13413,1
13562,10683,1
9420,13648,1
836,10232,1
27432,10232,1
8995,12473,1
23228,10663,1
13709,13787,1
13891,13891,7
12473,13891,2
13778,97,1
13915,13915,2
924,12909,1
9420,14057,2
14057,14057,2
10522,8951,1
14112,14112,1
14154,14154,2
13562,11097,1
9420,924,2
11097,12603,1
11097,13481,3
14258,14258,1
13023,14231,1
14384,12473,2
14384,11097,1
0,14393,1
924,14393,1
8774,8774,3
12963,12963,2
13625,12580,1
843,8820,1
14463,14586,1
1093,1093,3
471,10620,1
9503,13285,2
12473,14642,1
14642,14642,1
14740,14636,1
836,8820,14
9420,802,1
8878,802,1
816,11097,1
13518,11097,1
10620,14994,1
0,8878,1
14913,14644,1
13953,8878,2
11097,14487,1
14487,11097,1
13518,3466,1
14829,14829,3
13023,2666,1
11097,15311,1
11044,11044,2
9420,11044,2
3167,2750,1
15300,15356,1
15356,15356,2
9420,12909,1
15372,836,2
15197,15197,4
11097,13809,1
1272,15090,1
924,15552,3
15552,15552,3
14906,13736,1
381,15664,4
8820,15664,3
15735,15735,3
12363,15735,1
11097,15861,1
13688,13413,4
471,16249,3
16284,16249,1
14089,14089,2
21,16424,1
16424,16424,1
17208,16424,1
924,14357,4
20310,16147,1
16570,6478,1
16558,16558,1
6478,16743,1
16735,12798,1
12798,12798,2
924,14310,2
16966,16966,1
9774,13727,1
16787,2723,1
17159,17159,1
17078,17078,2
14913,17239,1
17116,17239,1
53479,17239,1
6478,847,1
15828,9123,1
471,9123,1
17450,17806,1
1077,17815,1
924,13915,1
17397,13915,1
17397,16676,1
17619,5380,2
17596,17596,1
14904,5044,1
5044,5044,3
0,17960,1
676,17960,1
8820,18000,1
5044,18077,1
18077,18077,2
18058,16538,1
16001,16001,2
16853,676,1
18179,18179,1
381,18409,1
15905,15905,1
18000,18282,1
836,18282,1
14691,18150,2
843,17696,1
49044,18637,1
47279,18637,1
16199,18637,1
836,16541,1
381,10532,1
17116,14904,2
836,5200,1
17187,17187,1
18787,16220,2
16220,16220,2
12535,12535,1
15255,15255,2
471,19161,1
16928,16928,5
18619,836,1
723,723,4
15690,15690,6
13450,13450,7
15527,20420,2
10620,20509,1
133,18843,1
12345,16145,2
16145,16145,1
16853,924,1
10345,5043,1
14904,16853,2
20590,20590,1
381,18306,1
20748,20748,1
15064,15527,1
21,13974,1
13974,13974,2
16853,12515,1
16679,20907,8
18315,21006,1
21006,21006,1
471,17636,1
12515,10393,1
12237,15315,1
18682,18682,1
9420,21211,2
21211,21211,2
21233,21233,2
381,6486,1
9197,9197,2
2647,12384,1
11097,21155,1
723,21155,1
27250,20448,1
21,20995,4
20995,20995,6
13662,13662,4
21560,14904,9
381,21576,1
6478,20497,1
14904,18315,1
836,14955,2
21733,21733,1
941,381,2
21862,21862,1
11097,21920,1
6403,6403,7
22012,22012,1
20487,20487,5
23119,13450,1
6550,6550,2
17346,23213,1
23250,21024,2
381,15527,2
17509,12515,1
21024,471,2
9465,23283,1
23317,886,1
21995,21995,1
14904,23452,1
2549,23452,1
20884,21024,1
1244,15569,1
17290,23496,1
23586,13100,1
14904,23564,1
23564,23564,1
43660,16812,1
21,23679,1
381,16104,1
21560,2750,1
14913,2750,1
23713,23420,2
23761,23761,1
22059,22059,2
21,17116,1
23714,23714,2
18399,133,1
26841,133,1
23912,23912,1
19161,23921,1
23940,23940,3
2723,23920,3
381,15412,5
836,24003,3
24192,15361,1
24246,23581,2
20635,5143,2
24346,24346,3
9123,24386,1
20635,20635,2
24288,24288,1
13727,24355,1
5179,9483,1
0,16853,1
16853,15533,1
6391,15533,1
24674,24528,1
13518,13518,9
24813,24813,1
12384,24872,1
471,24872,1
24259,13005,1
24946,24946,1
25070,25070,1
24994,25070,1
20647,20647,1
24895,25161,3
9123,25161,1
9191,924,3
15361,924,1
8501,924,1
10902,25223,2
23305,10902,1
12384,25406,1
676,25416,1
16688,16688,1
14,14904,1
25618,19161,2
25631,25631,1
25488,25488,2
2573,20974,1
12384,25772,1
25881,25881,1
46707,25881,1
25922,25922,1
924,25922,1
24742,24742,3
836,25983,2
14736,14736,2
471,17962,1
471,25218,3
26149,12384,2
471,13714,1
26145,381,1
21560,26146,1
15533,26146,1
85114,26146,1
21686,21686,2
23305,23811,2
15501,15501,2
18874,17384,1
26444,26444,4
13527,13527,2
26917,816,1
26635,26635,1
14,26596,1
26791,18540,1
26649,17696,3
25104,17696,1
26872,14779,4
16201,1077,1
8560,21525,1
9728,9728,5
17310,17696,1
8501,9191,3
9191,9191,5
23305,24246,1
13748,27135,1
71966,25766,1
27171,27172,2
27172,27172,2
13508,25755,1
23305,27202,1
26562,26856,1
16915,21608,1
17487,13023,1
14360,17696,6
21608,17696,2
26141,26141,3
26939,27426,1
26562,26477,3
27640,13165,1
27607,12527,1
31047,12527,1
12527,12527,6
18150,20978,1
836,20978,1
27682,23305,1
20492,27712,1
27616,27616,1
26202,26202,3
10992,10992,1
27632,27632,4
381,9867,1
27868,27868,1
70759,27868,1
836,26050,1
24996,27902,1
27176,8820,1
21024,27906,1
28099,27973,1
12384,28092,1
25983,21608,1
57453,21608,1
28081,28129,1
76853,1256,1
28111,28111,1
10512,843,1
28300,28293,1
24763,3255,2
381,3255,1
28328,14372,1
381,14372,1
23305,14372,1
15412,20800,1
16235,16284,1
23305,9123,1
28665,28665,1
8005,28599,1
28761,12985,1
53369,12985,1
28599,8005,1
381,28883,2
26522,29026,8
3299,3299,4
21163,26425,1
108,29234,1
29234,29234,1
29242,29240,1
676,29286,1
29286,29286,1
29365,29365,4
29399,29408,1
8501,5297,1
5297,5297,1
27231,29412,4
15527,28628,1
29298,29362,1
381,29498,1
8560,21560,1
29790,29790,4
836,29914,2
12384,30025,1
30107,30107,12
695,695,1
14360,25504,1
34198,25504,1
29157,25504,1
30149,30149,1
22000,22000,2
30278,30278,1
9053,30278,1
8560,29587,1
30292,30212,2
29587,30473,4
30473,30473,2
30478,29587,1
30408,30408,3
16853,8560,2
28475,29793,1
30473,29587,1
30519,26394,3
8560,30668,1
30635,30635,2
29206,29206,3
44122,29206,1
30709,30637,1
30817,30817,1
30925,9123,1
30928,30994,1
9123,30624,2
381,17727,1
31016,19161,1
30624,19161,1
30856,31052,2
31052,31052,1
381,29732,1
9565,9565,1
21,9565,1
30408,31208,1
78018,8820,1
31229,31229,1
26394,836,1
15527,16538,1
31346,31346,5
19161,31245,2
27873,27873,1
30099,381,1
31667,31667,1
30675,30675,2
31781,16853,1
39988,28222,1
381,31971,1
381,32029,1
14152,29217,1
29428,836,1
31513,30275,1
32196,32196,3
381,31610,2
19161,23305,1
30928,32398,1
381,32459,1
30170,17696,1
32510,381,1
8560,14904,2
32554,30212,1
32554,32554,1
32619,32619,1
32248,17208,3
381,26856,1
32660,32660,2
381,16872,2
32764,32764,1
24119,836,5
27916,14904,1
32860,14904,3
32148,32873,1
8370,8370,5
39252,32936,1
10799,23305,1
8650,2932,1
4729,2932,1
33340,2932,2
33447,33447,1
33614,33603,1
16853,8370,1
33272,33272,1
33807,33812,1
19161,33198,1
33966,33966,1
33970,8041,2
381,34127,1
17036,32130,1
33716,33716,5
21,34227,1
53940,34269,1
70267,24575,1
24575,33701,1
32500,33812,2
35563,8560,2
35764,35764,1
33202,35764,1
5307,29580,2
35829,35829,1
8560,35829,1
2862,2862,1
30464,30464,4
17538,35718,1
32854,32854,1
8560,32854,1
19161,37109,1
836,37109,2
1330,3436,1
381,27226,2
381,37187,1
31092,31092,1
33242,30212,1
32805,30212,1
9123,8013,1
58607,29587,1
35449,35449,1
836,37300,1
37300,836,1
37516,37516,1
35644,37495,2
37116,6648,1
29345,29345,1
26211,26211,2
41525,37648,1
381,836,3
1426,24885,1
381,37698,1
30964,30964,1
37999,37999,1
381,33020,4
28556,28556,1
11097,38112,1
59916,37539,1
381,14136,1
37804,37827,1
33137,8819,1
35541,8819,1
38302,12473,1
38314,38314,1
11097,18418,1
34028,38436,1
38419,38419,1
38460,38460,1
381,30397,1
38589,20372,1
38395,38395,7
16853,33738,1
381,34028,1
38781,20800,1
38723,30107,1
381,28658,1
25429,2841,1
2841,2841,1
20884,836,2
39196,39196,2
836,31681,2
39601,39601,1
52926,39577,1
39715,39715,1
39311,381,1
30107,38887,1
39949,836,4
16220,30107,1
23305,16911,1
27038,27038,8
33338,27038,1
6567,6567,2
24593,6567,2
21406,25755,1
37986,33838,1
38395,33838,6
25104,39845,1
51631,39845,1
37502,37502,3
40800,40800,1
381,40879,1
13281,33812,1
40653,10216,1
17696,19161,1
381,30754,1
8820,30754,2
13748,13748,10
41240,18434,1
55122,26562,1
3327,41410,1
41616,41616,3
41525,13618,1
2511,38887,1
23305,41675,1
39588,39588,1
381,41741,2
16911,40853,2
41463,41525,1
6550,39820,1
39820,39820,3
42081,41886,3
836,42128,1
29824,29824,4
42255,42255,5
42322,42322,1
42270,6550,1
18434,28175,1
381,42422,1
33338,33338,4
40853,37301,1
42578,381,7
42622,41419,1
41419,41419,3
56760,26243,1
924,42694,1
26856,20572,1
2932,37986,4
16368,28175,1
6550,28542,1
28542,28542,1
24593,37502,1
43141,43141,1
37986,28175,2
41234,41234,2
15402,26243,1
25345,43215,3
32762,32762,1
18481,18481,1
43488,43488,1
43473,924,3
43294,30360,1
42726,15828,1
27762,43634,1
43645,836,1
43714,43714,1
17047,17047,5
29575,42945,1
42945,42945,1
42904,924,3
42953,836,9
27108,23492,1
102942,31718,1
40515,43294,3
31434,44120,1
17784,13603,1
26784,27334,1
44207,27665,1
43870,44244,1
44297,44297,1
43680,43680,2
44375,44375,2
44375,924,1
1289,381,1
66033,381,1
38492,38492,4
58850,44519,1
29217,44688,2
40853,37822,1
26562,42238,1
10522,26562,1
44701,8878,1
21254,11080,1
44688,42238,1
44844,8878,1
28713,28713,1
44771,45049,1
29587,45151,1
28175,45058,2
45058,45058,2
45172,45172,2
45269,18626,1
43455,924,1
45385,45385,4
45185,31434,2
38355,38355,1
381,45581,3
47414,45581,1
51714,45507,2
42686,45507,1
381,45643,1
45756,45762,1
54416,14904,1
28175,45889,1
8005,27665,2
45961,45961,1
45957,45957,2
45996,45996,1
44139,23240,1
30107,44680,1
44139,46089,1
46192,46192,1
55017,15250,1
86325,15250,1
45610,46272,1
46307,46307,1
46288,8878,1
33202,46319,1
46319,46319,1
4683,41266,1
41266,41266,1
45271,45271,2
46439,15828,1
45507,44198,1
36977,36977,2
46590,43438,2
46697,46433,1
836,41297,2
381,43077,4
35644,46783,1
35644,46893,1
46980,46980,1
40791,40791,5
46540,40791,3
38269,8820,4
9461,14675,2
27432,33476,1
35644,30170,1
35644,47377,1
47359,29587,9
29587,47359,3
43077,24792,1
24351,836,4
37822,20372,1
65208,20372,1
35597,28175,4
47659,47659,1
381,43384,1
50951,10462,1
47676,924,1
47766,29587,1
69484,40010,1
381,49049,1
24895,49088,1
35644,49092,1
381,49092,1
49075,49075,1
45374,46886,1
